uuid,full_name,email,phone_number,address,date_of_birth,ip_address,sensitive_notes,user_preferences,account_status,last_login_date,signup_date,profile_completion_score,preferred_language,marketing_consent
d9b43168-aa24-4005-9d4e-2ac627850920,Rene Witting,franco@example.net,1-187-159-8015 x6191,cumque dignissimos repudiandae.,1974-12-16,103.46.5.16,synergize seamless markets,"{""theme"": ""dark"", ""notifications"": true}",inactive,2024-06-25,1994-09-27,26,de,false
60c56532-970e-412c-94fd-121c16d07cd1,Rod Halvorson,doyle@example.com,(429) 240-0607 x7598,qui nesciunt nihil.,1979-12-25,208.183.122.105,streamline holistic networks,"{""theme"": ""dark"", ""notifications"": false}",inactive,2024-09-21,1998-08-05,68,es,false
95face18-722a-4130-9303-42d8385bc239,Marielle Bartell,chesley@example.net,1-869-654-3589 x54335,fuga delectus ut sit.,1963-03-15,87.229.92.74,repurpose sticky paradigms,"{""theme"": ""light"", ""notifications"": false}",suspended,2024-09-25,1998-08-12,74,pt,true
753e8066-1f9d-4470-b5bf-89628a57a28c,Jaquan Green,jacey@example.net,1-375-458-8563 x899,assumenda est modi ratione.,1960-04-11,146.194.101.52,architect viral interfaces,"{""theme"": ""dark"", ""notifications"": true}",active,2024-07-19,1997-01-26,52,pt,true
c6793bb1-9312-4350-9995-9cfa191130bf,Jordy Rutherford,jaylan@example.com,804.755.5638 x37747,voluptatem sunt est est.,1958-07-27,87.65.116.169,incentivize frictionless synergies,"{""theme"": ""dark"", ""notifications"": false}",suspended,2024-11-10,1995-09-22,98,fr,true
d9a8087e-a84b-4f7b-aa86-ca23056e7a2f,Nicklaus Hahn,myrna@example.net,1-808-821-5034,ducimus cupiditate est.,2000-08-17,69.29.114.198,innovate efficient systems,"{""theme"": ""dark"", ""notifications"": true}",active,2025-01-20,2023-07-23,21,ja,true
f313a71a-a750-432f-8930-398beaed749b,Carolyne Kutch,terence@example.com,683-695-6347,quis voluptatem quasi.,1987-04-17,207.182.178.245,synergize ubiquitous technologies,"{""theme"": ""light"", ""notifications"": false}",active,2024-11-25,2001-01-14,62,de,true
6e20f0ca-43f3-4515-8db8-1ad21f28f44b,Verona Harber,dovie@example.net,514-810-0636 x291,et consequatur omnis.,1985-05-23,94.225.63.26,cultivate real-time niches,"{""theme"": ""light"", ""notifications"": true}",suspended,2024-10-14,2016-08-17,88,es,true
952dd799-ab57-486e-8f9e-bd11460f4daf,Myrtie Thiel,deontae@example.net,157-931-4246,voluptatem quia nulla.,1957-04-06,171.96.83.12,reinvent plug-and-play e-tailers,"{""theme"": ""light"", ""notifications"": true}",suspended,2025-01-05,2007-02-09,39,en,true
560fb869-161d-4280-b8fd-adc29207a21e,Kimberly Durgan,daisha@example.net,(637) 765-1936 x1581,voluptas corrupti id.,1968-12-10,234.156.157.188,envisioneer mission-critical solutions,"{""theme"": ""light"", ""notifications"": true}",active,2024-06-21,1983-09-15,60,pt,true
f1b4ed95-8ed5-4391-9636-dd10ca11e476,Muhammad Fadel,ernesto@example.com,262.272.6010 x710,rerum architecto modi.,1951-06-24,237.7.13.78,innovate mission-critical relationships,"{""theme"": ""dark"", ""notifications"": false}",suspended,2024-10-05,1991-01-28,34,pt,true
c9a91054-d00c-46ba-8ea1-0069b756923e,Meaghan Hintz,nadia@example.org,472.575.7449 x6545,quis dolore consequatur qui.,1948-02-21,175.155.181.59,optimize wireless experiences,"{""theme"": ""dark"", ""notifications"": true}",inactive,2024-10-04,2019-12-22,92,de,true
211af8b1-9c04-401d-9758-5b6b05aa7b99,Lamont Nicolas,mathew@example.com,1-181-314-9583 x8154,odit omnis sit sit.,2003-09-07,232.156.193.104,iterate 24/365 experiences,"{""theme"": ""dark"", ""notifications"": true}",active,2025-03-02,2024-10-31,84,es,true
515c7101-9577-4152-b213-10ce2fff8e83,Coralie Satterfield,alex@example.com,(907) 035-3127,voluptate consectetur et eaque.,1988-09-08,208.194.201.77,engage 24/7 interfaces,"{""theme"": ""light"", ""notifications"": true}",pending_verification,2025-03-15,2009-04-28,32,fr,false
47bdc3ec-6cb1-45fc-94f3-6a05e05df9fb,Haleigh Wintheiser,ismael@example.com,(523) 660-6404 x89880,velit reiciendis omnis autem.,1972-08-23,212.119.59.72,engineer integrated ROI,"{""theme"": ""light"", ""notifications"": false}",active,2024-11-30,2014-10-25,63,ja,false
d368f835-714e-4b84-a740-fcd3495d6d2d,Elenora Champlin,priscilla@example.org,(916) 314-7179,qui odit non et.,1951-03-28,29.200.113.139,grow frictionless platforms,"{""theme"": ""light"", ""notifications"": true}",active,2024-09-02,2011-10-12,57,de,true
04433f43-8132-4d72-9fdc-e9d8bcca52ec,Abelardo Keebler,reinhold@example.net,1-451-797-8151 x100,totam alias aut quas.,1994-02-09,17.117.100.90,recontextualize ubiquitous platforms,"{""theme"": ""light"", ""notifications"": true}",suspended,2024-09-22,2015-01-16,83,de,true
6d971fce-7744-481f-a38d-682fa343c93b,Vicky Sporer,edwardo@example.com,1-834-416-1814 x98330,fugiat deserunt eveniet.,1989-01-01,253.253.119.73,utilize next-generation technologies,"{""theme"": ""light"", ""notifications"": true}",inactive,2024-06-21,2006-05-17,27,es,true
bbb6176d-b834-4dd0-89aa-213401c42ba1,Donnell Hills,tony@example.com,(956) 252-2912 x82873,quos magnam in.,1980-08-15,101.138.0.170,incubate best-of-breed solutions,"{""theme"": ""dark"", ""notifications"": false}",suspended,2024-10-10,1997-08-14,89,pt,false
8c99b56e-1ed1-4285-a9ec-fbc164da66bf,Alisha Homenick,deshaun@example.com,1-835-833-2108 x069,ut neque repellendus quod.,1982-12-08,225.189.183.184,target open-source e-commerce,"{""theme"": ""dark"", ""notifications"": true}",inactive,2025-04-11,1999-11-24,28,pt,true
67eb8e3a-9162-46bc-bf8d-593b745cdc0f,Celestine Windler,mittie@example.org,503-084-9547 x28879,nisi quae ipsum.,2003-03-22,240.66.199.17,deliver proactive initiatives,"{""theme"": ""dark"", ""notifications"": true}",active,2025-03-07,2019-01-11,23,ja,false
2b0b23a0-4b9c-4781-a601-efd799418d43,Adolph Bauch,sonia@example.net,(826) 811-8081 x00486,sequi corporis iste sequi.,1982-05-26,185.224.27.147,deliver wireless schemas,"{""theme"": ""dark"", ""notifications"": false}",pending_verification,2024-10-23,2020-10-03,56,es,true
bc89f78e-7c0b-4e93-ba32-8bb7d2033e26,Arturo Pfeffer,gregorio@example.org,591.029.7357 x226,recusandae ex commodi inventore.,1966-12-14,191.242.105.199,syndicate interactive initiatives,"{""theme"": ""light"", ""notifications"": false}",pending_verification,2025-01-06,2013-06-05,84,pt,false
75cc69f2-ab9e-4e86-951c-0e90bb7210c4,Jackeline Stracke,wilfredo@example.net,1-342-800-6687 x655,soluta eveniet sit provident.,1953-03-15,115.185.196.244,seize revolutionary ROI,"{""theme"": ""light"", ""notifications"": true}",active,2024-06-05,2003-03-31,31,en,true
a7fc4a37-4477-4431-b1d7-bf60d5fcfc81,Sadye Crona,rebeca@example.net,682.816.7089 x734,voluptas nulla soluta doloremque.,1977-07-06,95.218.63.244,streamline seamless experiences,"{""theme"": ""dark"", ""notifications"": true}",inactive,2025-04-03,2018-02-11,66,en,true
31edd2bc-68ce-4edb-aad9-ac4231465692,Emiliano Howe,lorenz@example.net,480-684-1329,enim placeat iusto.,1956-10-23,199.193.79.103,deliver ubiquitous technologies,"{""theme"": ""light"", ""notifications"": true}",active,2025-03-01,1991-01-12,64,en,true
41add939-10b1-407c-90c3-432560edfd55,Efrain Schroeder,walker@example.net,(784) 394-9197 x5977,assumenda ut consequatur quae.,1957-12-06,136.234.218.122,grow front-end systems,"{""theme"": ""light"", ""notifications"": false}",active,2025-04-29,1979-12-04,64,fr,false
43aecbf9-1157-42fd-abfd-d2f94b7be2fe,Cathryn Heidenreich,randal@example.com,139.643.4361 x58653,fugiat iure corrupti autem.,1982-02-20,70.93.79.11,e-enable world-class niches,"{""theme"": ""light"", ""notifications"": true}",suspended,2025-04-03,2023-07-31,87,ja,false
6bbc9d91-c1a5-4a37-be38-94b1f8d6b467,Jeff Hackett,floyd@example.net,670.548.1391 x06270,quis dolorem et labore.,1973-03-22,86.59.212.9,generate magnetic solutions,"{""theme"": ""light"", ""notifications"": false}",active,2025-06-01,2002-01-22,94,en,true
a1505fa7-3752-4ccb-97cd-fe109314cd5c,Martin Zieme,freida@example.com,1-101-081-9078,hic aut delectus.,1950-01-23,218.133.94.236,unleash clicks-and-mortar architectures,"{""theme"": ""light"", ""notifications"": true}",suspended,2024-06-25,1981-08-22,58,ja,false
b2573854-8b11-4c2f-a5f6-567c53250067,Alf Robel,tom@example.com,261.507.4685,vel est facilis fugiat.,1945-03-07,224.46.78.6,generate clicks-and-mortar action-items,"{""theme"": ""light"", ""notifications"": true}",inactive,2025-05-02,1978-05-03,66,pt,false
56d8eddc-1599-402e-b4a3-2e61036c0e34,Fred Rodriguez,loyal@example.org,364-088-1503 x993,tempore repellat quis.,2007-04-22,186.251.73.210,drive 24/7 infrastructures,"{""theme"": ""light"", ""notifications"": true}",pending_verification,2024-12-16,2023-10-10,96,ja,false
b5536f3f-ce3c-403e-b2e0-5cdea3beac36,Ebba Lindgren,wava@example.com,1-664-432-6861,expedita porro qui.,2007-12-27,203.80.181.161,iterate plug-and-play content,"{""theme"": ""light"", ""notifications"": true}",inactive,2024-10-26,2021-05-10,44,en,true
b07b861e-f31c-4eb0-8c49-5403411af3b4,Freeman Kutch,reynold@example.net,1-722-274-5376 x30099,eos qui pariatur nihil.,1983-03-11,66.80.243.3,integrate user-centric methodologies,"{""theme"": ""dark"", ""notifications"": true}",suspended,2024-06-13,2023-05-19,89,fr,true
c169d1b2-0eec-482b-a917-9dcecac1d8ee,Kamille Braun,rosendo@example.net,(508) 691-8126 x26138,exercitationem officiis earum.,1949-11-12,243.39.192.220,deliver visionary functionalities,"{""theme"": ""dark"", ""notifications"": true}",active,2024-09-27,2016-03-02,90,es,false
8e270f75-3cfb-40d6-961e-933ee7173ecb,Chance Hintz,mireya@example.com,1-457-317-6561,voluptas quo illum natus.,1957-07-23,133.178.106.69,syndicate scalable synergies,"{""theme"": ""light"", ""notifications"": false}",inactive,2025-03-21,1989-03-10,58,en,true
7a872b5b-3d98-4a7c-87a5-dd2f5413cabf,Lucius Hermiston,wilburn@example.org,(345) 524-8638 x65042,voluptatem est eveniet animi.,1986-04-28,191.215.219.179,strategize enterprise communities,"{""theme"": ""light"", ""notifications"": true}",suspended,2024-08-20,2010-07-23,60,pt,true
1488f29f-3eca-493e-93f4-05c9c3d37767,Marilou Fadel,adrian@example.org,1-483-502-2520 x829,atque asperiores similique architecto.,1996-11-17,171.223.236.111,reintermediate plug-and-play vortals,"{""theme"": ""dark"", ""notifications"": true}",inactive,2024-11-27,2018-01-23,39,fr,true
65394739-c4e3-45e7-84b5-c402f8f1142f,Marcos Cummerata,mabelle@example.net,(101) 642-3332 x765,aliquid dolores voluptatem recusandae.,1976-11-19,141.102.28.90,streamline efficient channels,"{""theme"": ""light"", ""notifications"": true}",active,2024-10-31,2012-08-17,83,en,true
ecc9bd3e-483a-433c-823a-d0236978167c,Tad Prosacco,genesis@example.net,726.977.0592 x238,omnis exercitationem quod.,1993-04-19,118.29.122.3,productize extensible bandwidth,"{""theme"": ""dark"", ""notifications"": false}",active,2024-08-22,2018-10-21,84,fr,true
2ff95980-db7e-49ef-ad47-c975fa467a1d,Dejah Kovacek,orpha@example.com,(530) 733-9265 x2461,voluptatibus quos aut quis.,1993-12-28,6.117.227.79,implement extensible deliverables,"{""theme"": ""light"", ""notifications"": false}",suspended,2025-04-15,2019-10-31,41,pt,true
16a5c1de-73b7-4f86-9ad7-62aaa13f024d,Donny Ritchie,lenna@example.com,(293) 098-5985,qui corrupti accusamus.,1972-04-02,210.120.210.70,e-enable B2C interfaces,"{""theme"": ""light"", ""notifications"": false}",pending_verification,2025-01-01,2021-12-01,75,es,false
5a0d61ef-4a48-49b5-b86e-4cb25919d68b,Kristin Terry,sasha@example.com,708.201.1571 x57545,nisi sit libero.,1965-09-17,196.236.86.3,syndicate efficient markets,"{""theme"": ""dark"", ""notifications"": true}",inactive,2025-01-17,2012-01-25,27,en,false
8c3fe834-947c-4845-a8ac-7e3eafbadd31,Belle West,bernadine@example.net,471.605.9510,aperiam deleniti quis natus.,1997-12-08,12.102.184.25,implement innovative portals,"{""theme"": ""dark"", ""notifications"": true}",inactive,2024-10-22,2022-07-20,57,fr,false
511a148b-70fc-40d2-93f0-cf7347bae966,Cesar Batz,willow@example.org,1-392-721-8849 x315,assumenda doloribus eligendi quae.,1968-11-20,118.214.185.196,leverage front-end architectures,"{""theme"": ""light"", ""notifications"": true}",pending_verification,2024-07-01,1986-10-30,97,ja,true
3cd7d976-31ac-4f87-ab20-b4a91db9bb14,Ernie Corkery,antonina@example.org,517.266.7240 x90057,vel est omnis.,1997-05-11,68.159.214.203,aggregate 24/7 e-markets,"{""theme"": ""dark"", ""notifications"": true}",suspended,2025-04-02,2012-09-30,23,de,true
a7ba4482-28db-4d32-a28f-81ba6f1312a3,Earlene Schulist,andy@example.org,544-421-2796 x3400,autem labore aperiam.,2003-01-26,207.5.146.178,expedite B2B communities,"{""theme"": ""light"", ""notifications"": true}",pending_verification,2025-03-23,2022-05-19,75,pt,true
72e48db2-d5cf-4615-9cd0-c3a6d3b64844,Glenna Hyatt,rachelle@example.org,1-129-003-0270,vel est pariatur iusto.,1962-05-22,225.81.238.118,monetize integrated schemas,"{""theme"": ""dark"", ""notifications"": false}",pending_verification,2024-08-16,2008-11-10,74,ja,false
bc503c50-af1e-4062-8162-e01871343af1,Blaise Deckow,kailey@example.org,996-273-0037 x8323,ut corrupti et.,1976-01-25,240.173.100.182,embrace B2C experiences,"{""theme"": ""dark"", ""notifications"": true}",active,2024-08-13,2005-04-23,24,es,false
cd1a200b-1ea0-4cf4-a096-3881edcb9347,Oren McClure,mabel@example.org,700.710.6707 x03484,sint vitae veritatis qui.,1952-12-18,105.173.139.219,recontextualize B2C channels,"{""theme"": ""dark"", ""notifications"": true}",suspended,2024-09-13,2007-05-19,23,pt,true
5684925c-f9ab-4e27-a2e4-16e14c8576e8,Verla Wolff,briana@example.com,(603) 450-0361 x1014,eligendi non sapiente ut.,1959-01-19,213.255.164.217,benchmark cutting-edge web-readiness,"{""theme"": ""dark"", ""notifications"": true}",inactive,2025-03-22,1990-02-21,50,es,true
e436267e-3d79-4a0e-8b9e-e63675a583e8,Callie Johnston,zechariah@example.com,232.811.8898 x229,a rerum quisquam.,1965-07-12,96.168.45.119,disintermediate 24/365 content,"{""theme"": ""light"", ""notifications"": true}",inactive,2025-01-12,2007-01-04,98,fr,false
72834169-6fb4-42ef-a25c-5d46534f22fc,Rhett Bahringer,alphonso@example.org,1-647-126-5416 x74992,corrupti deleniti aut omnis.,1951-06-09,136.173.153.72,monetize sticky markets,"{""theme"": ""light"", ""notifications"": false}",active,2025-03-25,2008-01-20,37,fr,false
6be48d30-93a7-4429-ae28-d91d278c112f,Eleonore Wunsch,zoey@example.com,(598) 860-5045 x73478,sint minus quam ad.,1962-04-20,85.15.213.10,syndicate robust web services,"{""theme"": ""light"", ""notifications"": true}",suspended,2024-09-19,1986-09-05,66,es,false
0e087542-0b65-4cb7-b681-731582f70162,Velma Collier,dale@example.org,(495) 377-6866,minima reprehenderit incidunt maxime.,1947-04-19,14.171.216.41,maximize e-business platforms,"{""theme"": ""light"", ""notifications"": false}",pending_verification,2024-08-03,2005-09-16,55,de,true
08a81582-99e6-4480-9903-e3346b4de68c,Tito Gutmann,sabina@example.org,1-377-126-0285 x35837,aperiam repellat et ut.,1969-11-11,167.219.50.40,empower value-added experiences,"{""theme"": ""light"", ""notifications"": true}",suspended,2025-04-12,1998-10-23,65,ja,false
efa9c409-e5a4-4a18-8fe1-f372d144db64,Kayli Kub,maximillian@example.com,(804) 158-1377 x7399,nulla iusto tempore quis.,1958-08-10,80.9.178.170,unleash granular content,"{""theme"": ""light"", ""notifications"": false}",inactive,2024-12-25,2006-12-14,33,de,true
b07fa898-3dc5-479e-88e4-e2338caf88c5,Coralie McClure,alice@example.org,(763) 219-9500,nam similique voluptatem.,1981-02-16,183.72.2.36,synthesize e-business infomediaries,"{""theme"": ""dark"", ""notifications"": true}",pending_verification,2024-11-20,2020-04-21,38,de,false
2f662735-2aa2-4e0c-884e-112a9b981de7,Kevin Stroman,rolando@example.com,(657) 475-4405,aut deserunt et nulla.,1952-05-07,98.119.195.112,visualize web-enabled markets,"{""theme"": ""light"", ""notifications"": true}",pending_verification,2024-10-11,1976-04-14,52,pt,true
f74b0156-34b6-432a-a838-8d31f93c6160,Jaquan Rau,gerry@example.org,1-657-860-0163 x973,dicta voluptatem minus.,1972-09-01,250.196.28.12,facilitate strategic ROI,"{""theme"": ""dark"", ""notifications"": true}",pending_verification,2024-09-26,2020-01-27,65,de,true
1fd15c92-a940-4d8d-a757-88abde740a60,Jasmin Carter,alfred@example.net,201-141-0864,omnis sint possimus.,1976-09-01,54.19.167.206,utilize robust methodologies,"{""theme"": ""dark"", ""notifications"": true}",inactive,2024-09-10,2008-06-18,42,es,true
e5234649-3ffd-4ddf-8edc-35ab954fbc5b,Trace Vandervort,marquis@example.com,1-852-779-2300 x94497,qui ea tenetur consequuntur.,1997-12-02,232.136.143.139,optimize web-enabled web services,"{""theme"": ""dark"", ""notifications"": true}",active,2025-04-23,2016-11-26,57,pt,true
e9f6f8dd-9f92-4b7f-9c28-8d6f3adf785b,Aletha Sanford,rosella@example.net,1-120-296-2985 x264,dicta consectetur maiores mollitia.,1997-03-26,103.169.82.103,strategize cross-media portals,"{""theme"": ""light"", ""notifications"": true}",suspended,2024-07-08,2014-05-18,51,es,true
1fb7d901-a3e1-456a-87e6-c0312b38fccd,Nannie Stark,eda@example.net,1-871-635-1526,non velit aut.,1979-05-14,239.51.211.89,grow revolutionary markets,"{""theme"": ""light"", ""notifications"": true}",pending_verification,2024-06-10,2009-07-12,57,de,false
96c2ddbc-f6ea-4e55-860d-7edb9bf0bafb,Rodrick Beatty,kameron@example.com,(451) 427-2614,fugiat exercitationem velit.,1988-01-02,13.103.68.163,target bricks-and-clicks eyeballs,"{""theme"": ""dark"", ""notifications"": true}",active,2024-12-15,2002-05-07,99,es,true
5a18fa60-4f11-4c58-913c-1d1c657acaa0,Akeem Denesik,arjun@example.org,235.190.8774 x09174,incidunt rerum consequuntur excepturi.,1997-07-10,78.65.135.155,maximize 24/365 experiences,"{""theme"": ""dark"", ""notifications"": false}",inactive,2025-03-31,2019-06-21,90,pt,false
bf93df4e-841b-4e93-a1e6-2821e822b38d,Nigel Zulauf,alvera@example.com,907-300-3812,cum maiores quis nihil.,1959-05-02,68.221.129.83,productize synergistic functionalities,"{""theme"": ""light"", ""notifications"": false}",inactive,2024-06-20,1984-02-13,92,pt,true
5603cb37-82e0-493b-bc4b-1888c78eba8a,Royal Kerluke,michael@example.org,310-542-6614 x0109,aperiam rerum aut.,1948-05-05,112.28.149.82,reintermediate holistic solutions,"{""theme"": ""light"", ""notifications"": true}",pending_verification,2025-01-17,2010-02-14,47,en,true
a02d3e2a-2197-4fa5-a44f-baa036952085,Jana Senger,jaylon@example.com,(954) 535-5839 x329,quis distinctio minus sit.,1978-11-22,72.204.68.100,mesh cross-media eyeballs,"{""theme"": ""light"", ""notifications"": true}",pending_verification,2024-09-01,1994-06-03,83,fr,true
d2baea5b-433d-4f12-9266-7f414882c1ac,Felipe Paucek,kiley@example.org,490.718.9377,sit consequatur unde et.,1969-12-16,248.114.48.191,monetize B2B deliverables,"{""theme"": ""light"", ""notifications"": true}",pending_verification,2025-03-16,2021-07-30,100,ja,false
86939c88-0542-4694-acd5-5b259bd69545,Pearline Boyer,leann@example.net,(412) 343-8805 x157,omnis iste labore pariatur.,1998-11-10,53.53.95.142,seize granular vortals,"{""theme"": ""light"", ""notifications"": true}",active,2024-08-24,2019-03-31,95,en,false
07120d85-ecd0-454b-a2e8-5159bfa531a6,Gust Skiles,shyanne@example.org,429-959-5381 x64572,aliquam maxime eveniet.,1989-12-04,176.204.88.72,engineer holistic e-business,"{""theme"": ""light"", ""notifications"": true}",active,2024-06-29,2009-01-23,68,pt,false
